sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4856;DHT22;3629;6.428;3.435;2023-11-01T16:44:12.409509+00:00;humidity;82.60
4856;DHT22;3629;6.428;3.435;2023-11-01T16:44:12.409509+00:00;temperature;29.40
4855;pms5003;3629;6.428;3.435;2023-11-01T16:44:52.764459+00:00;P2;19.00
4855;pms5003;3629;6.428;3.435;2023-11-01T16:44:52.764459+00:00;P1;25.00
4855;pms5003;3629;6.428;3.435;2023-11-01T16:44:52.764459+00:00;P0;14.00
4856;DHT22;3629;6.428;3.435;2023-11-01T16:45:05.919275+00:00;humidity;80.30
4856;DHT22;3629;6.428;3.435;2023-11-01T16:45:05.919275+00:00;temperature;29.70
4857;pms5003;3630;6.540;3.297;2023-11-01T17:52:08.924982+00:00;P2;3.50
4857;pms5003;3630;6.540;3.297;2023-11-01T17:52:08.924982+00:00;P1;4.25
4857;pms5003;3630;6.540;3.297;2023-11-01T17:52:08.924982+00:00;P0;2.50
4858;DHT22;3630;6.540;3.297;2023-11-01T17:52:22.386859+00:00;humidity;78.00
4858;DHT22;3630;6.540;3.297;2023-11-01T17:52:22.386859+00:00;temperature;30.50
4857;pms5003;3630;6.540;3.297;2023-11-01T17:53:13.805911+00:00;P2;3.00
4857;pms5003;3630;6.540;3.297;2023-11-01T17:53:13.805911+00:00;P1;3.00
4857;pms5003;3630;6.540;3.297;2023-11-01T17:53:13.805911+00:00;P0;2.33
4858;DHT22;3630;6.540;3.297;2023-11-01T17:53:26.825073+00:00;humidity;78.30
4858;DHT22;3630;6.540;3.297;2023-11-01T17:53:26.825073+00:00;temperature;30.50
4853;pms5003;3628;6.559;3.386;2023-11-01T18:16:42.515782+00:00;P2;40.33
4853;pms5003;3628;6.559;3.386;2023-11-01T18:16:42.515782+00:00;P1;47.67
4853;pms5003;3628;6.559;3.386;2023-11-01T18:16:42.515782+00:00;P0;28.00
4854;DHT22;3628;6.559;3.386;2023-11-01T18:16:56.434707+00:00;humidity;77.50
4854;DHT22;3628;6.559;3.386;2023-11-01T18:16:56.434707+00:00;temperature;31.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:38:39.664224+00:00;P2;47.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:38:39.664224+00:00;P1;59.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:38:39.664224+00:00;P0;30.75
4858;DHT22;3630;6.540;3.297;2023-11-03T07:38:52.284331+00:00;humidity;83.90
4858;DHT22;3630;6.540;3.297;2023-11-03T07:38:52.284331+00:00;temperature;27.80
4857;pms5003;3630;6.540;3.297;2023-11-03T07:42:21.703160+00:00;P2;46.71
4857;pms5003;3630;6.540;3.297;2023-11-03T07:42:21.703160+00:00;P1;57.14
4857;pms5003;3630;6.540;3.297;2023-11-03T07:42:21.703160+00:00;P0;30.71
4858;DHT22;3630;6.540;3.297;2023-11-03T07:42:36.034094+00:00;humidity;77.60
4858;DHT22;3630;6.540;3.297;2023-11-03T07:42:36.034094+00:00;temperature;29.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:49:56.864160+00:00;P2;42.31
4857;pms5003;3630;6.540;3.297;2023-11-03T07:49:56.864160+00:00;P1;52.15
4857;pms5003;3630;6.540;3.297;2023-11-03T07:49:56.864160+00:00;P0;28.23
4857;pms5003;3630;6.540;3.297;2023-11-03T07:51:05.756512+00:00;P2;40.50
4857;pms5003;3630;6.540;3.297;2023-11-03T07:51:05.756512+00:00;P1;49.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:51:05.756512+00:00;P0;27.50
4858;DHT22;3630;6.540;3.297;2023-11-03T07:51:21.784177+00:00;humidity;79.80
4858;DHT22;3630;6.540;3.297;2023-11-03T07:51:21.784177+00:00;temperature;29.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:52:23.770294+00:00;P2;40.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:52:23.770294+00:00;P1;49.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:52:23.770294+00:00;P0;27.00
4858;DHT22;3630;6.540;3.297;2023-11-03T07:52:53.124254+00:00;humidity;79.70
4858;DHT22;3630;6.540;3.297;2023-11-03T07:52:53.124254+00:00;temperature;29.10
4857;pms5003;3630;6.540;3.297;2023-11-03T07:53:37.339578+00:00;P2;40.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:53:37.339578+00:00;P1;48.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:53:37.339578+00:00;P0;27.00
4858;DHT22;3630;6.540;3.297;2023-11-03T07:53:50.576138+00:00;humidity;78.10
4858;DHT22;3630;6.540;3.297;2023-11-03T07:53:50.576138+00:00;temperature;29.20
4857;pms5003;3630;6.540;3.297;2023-11-03T07:54:48.196892+00:00;P2;39.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:54:48.196892+00:00;P1;49.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:54:48.196892+00:00;P0;27.00
4858;DHT22;3630;6.540;3.297;2023-11-03T07:55:02.173647+00:00;humidity;78.20
4858;DHT22;3630;6.540;3.297;2023-11-03T07:55:02.173647+00:00;temperature;29.30
4857;pms5003;3630;6.540;3.297;2023-11-03T07:56:04.395471+00:00;P2;40.00
4857;pms5003;3630;6.540;3.297;2023-11-03T07:56:04.395471+00:00;P1;47.33
4857;pms5003;3630;6.540;3.297;2023-11-03T07:56:04.395471+00:00;P0;28.00
4858;DHT22;3630;6.540;3.297;2023-11-03T07:56:28.443622+00:00;humidity;78.40
4858;DHT22;3630;6.540;3.297;2023-11-03T07:56:28.443622+00:00;temperature;29.40
4857;pms5003;3630;6.540;3.297;2023-11-03T07:57:26.400942+00:00;P2;39.33
4857;pms5003;3630;6.540;3.297;2023-11-03T07:57:26.400942+00:00;P1;48.33
4857;pms5003;3630;6.540;3.297;2023-11-03T07:57:26.400942+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2023-11-03T07:57:42.530773+00:00;humidity;78.20
4858;DHT22;3630;6.540;3.297;2023-11-03T07:57:42.530773+00:00;temperature;29.50
4857;pms5003;3630;6.540;3.297;2023-11-03T07:58:38.254432+00:00;P2;38.50
4857;pms5003;3630;6.540;3.297;2023-11-03T07:58:38.254432+00:00;P1;46.75
4857;pms5003;3630;6.540;3.297;2023-11-03T07:58:38.254432+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2023-11-03T07:58:57.485353+00:00;humidity;77.60
4858;DHT22;3630;6.540;3.297;2023-11-03T07:58:57.485353+00:00;temperature;29.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:00:00.322910+00:00;P2;36.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:00:00.322910+00:00;P1;43.33
4857;pms5003;3630;6.540;3.297;2023-11-03T08:00:00.322910+00:00;P0;24.67
4858;DHT22;3630;6.540;3.297;2023-11-03T08:00:20.863905+00:00;humidity;78.40
4858;DHT22;3630;6.540;3.297;2023-11-03T08:00:20.863905+00:00;temperature;29.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:01:20.411725+00:00;P2;35.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:01:20.411725+00:00;P1;40.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:01:20.411725+00:00;P0;24.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:01:35.130047+00:00;humidity;78.40
4858;DHT22;3630;6.540;3.297;2023-11-03T08:01:35.130047+00:00;temperature;29.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:02:46.534542+00:00;P2;40.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:02:46.534542+00:00;P1;48.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:02:46.534542+00:00;P0;26.50
4858;DHT22;3630;6.540;3.297;2023-11-03T08:03:46.104437+00:00;humidity;78.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:03:46.104437+00:00;temperature;29.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:03:57.424337+00:00;P2;37.75
4857;pms5003;3630;6.540;3.297;2023-11-03T08:03:57.424337+00:00;P1;45.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:03:57.424337+00:00;P0;24.75
4858;DHT22;3630;6.540;3.297;2023-11-03T08:04:14.685443+00:00;humidity;77.80
4858;DHT22;3630;6.540;3.297;2023-11-03T08:04:14.685443+00:00;temperature;29.40
4857;pms5003;3630;6.540;3.297;2023-11-03T08:05:27.178298+00:00;P2;29.80
4857;pms5003;3630;6.540;3.297;2023-11-03T08:05:27.178298+00:00;P1;33.80
4857;pms5003;3630;6.540;3.297;2023-11-03T08:05:27.178298+00:00;P0;16.80
4858;DHT22;3630;6.540;3.297;2023-11-03T08:05:46.932054+00:00;humidity;77.80
4858;DHT22;3630;6.540;3.297;2023-11-03T08:05:46.932054+00:00;temperature;29.40
4857;pms5003;3630;6.540;3.297;2023-11-03T08:06:46.152669+00:00;P2;38.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:06:46.152669+00:00;P1;46.75
4857;pms5003;3630;6.540;3.297;2023-11-03T08:06:46.152669+00:00;P0;24.75
4858;DHT22;3630;6.540;3.297;2023-11-03T08:07:01.284411+00:00;humidity;78.50
4858;DHT22;3630;6.540;3.297;2023-11-03T08:07:01.284411+00:00;temperature;29.40
4857;pms5003;3630;6.540;3.297;2023-11-03T08:08:38.827165+00:00;P2;38.25
4857;pms5003;3630;6.540;3.297;2023-11-03T08:08:38.827165+00:00;P1;47.75
4857;pms5003;3630;6.540;3.297;2023-11-03T08:08:38.827165+00:00;P0;25.75
4857;pms5003;3630;6.540;3.297;2023-11-03T08:09:14.944412+00:00;P2;38.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:09:14.944412+00:00;P1;45.20
4857;pms5003;3630;6.540;3.297;2023-11-03T08:09:14.944412+00:00;P0;25.20
4858;DHT22;3630;6.540;3.297;2023-11-03T08:09:28.234585+00:00;humidity;78.30
4858;DHT22;3630;6.540;3.297;2023-11-03T08:09:28.234585+00:00;temperature;29.40
4857;pms5003;3630;6.540;3.297;2023-11-03T08:10:31.727759+00:00;P2;41.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:10:31.727759+00:00;P1;50.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:10:31.727759+00:00;P0;27.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:10:52.990060+00:00;humidity;78.30
4858;DHT22;3630;6.540;3.297;2023-11-03T08:10:52.990060+00:00;temperature;29.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:11:59.762428+00:00;P2;42.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:11:59.762428+00:00;P1;50.75
4857;pms5003;3630;6.540;3.297;2023-11-03T08:11:59.762428+00:00;P0;27.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:12:15.367220+00:00;humidity;78.10
4858;DHT22;3630;6.540;3.297;2023-11-03T08:12:15.367220+00:00;temperature;29.60
4857;pms5003;3630;6.540;3.297;2023-11-03T08:13:11.734306+00:00;P2;42.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:13:11.734306+00:00;P1;52.25
4857;pms5003;3630;6.540;3.297;2023-11-03T08:13:11.734306+00:00;P0;27.25
4858;DHT22;3630;6.540;3.297;2023-11-03T08:13:25.914414+00:00;humidity;77.30
4858;DHT22;3630;6.540;3.297;2023-11-03T08:13:25.914414+00:00;temperature;29.70
4857;pms5003;3630;6.540;3.297;2023-11-03T08:14:31.084317+00:00;P2;45.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:14:31.084317+00:00;P1;55.67
4857;pms5003;3630;6.540;3.297;2023-11-03T08:14:31.084317+00:00;P0;28.67
4858;DHT22;3630;6.540;3.297;2023-11-03T08:14:44.582424+00:00;humidity;76.60
4858;DHT22;3630;6.540;3.297;2023-11-03T08:14:44.582424+00:00;temperature;29.90
4857;pms5003;3630;6.540;3.297;2023-11-03T08:15:43.484151+00:00;P2;47.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:15:43.484151+00:00;P1;59.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:15:43.484151+00:00;P0;30.33
4858;DHT22;3630;6.540;3.297;2023-11-03T08:16:04.626942+00:00;humidity;76.30
4858;DHT22;3630;6.540;3.297;2023-11-03T08:16:04.626942+00:00;temperature;30.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:17:05.275244+00:00;P2;47.33
4857;pms5003;3630;6.540;3.297;2023-11-03T08:17:05.275244+00:00;P1;59.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:17:05.275244+00:00;P0;31.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:17:19.576938+00:00;humidity;76.20
4858;DHT22;3630;6.540;3.297;2023-11-03T08:17:19.576938+00:00;temperature;30.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:18:14.014343+00:00;P2;46.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:18:14.014343+00:00;P1;56.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:18:14.014343+00:00;P0;30.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:18:32.367854+00:00;humidity;76.10
4858;DHT22;3630;6.540;3.297;2023-11-03T08:18:32.367854+00:00;temperature;30.10
4857;pms5003;3630;6.540;3.297;2023-11-03T08:19:33.814386+00:00;P2;46.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:19:33.814386+00:00;P1;56.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:19:33.814386+00:00;P0;29.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:19:47.560554+00:00;humidity;75.90
4858;DHT22;3630;6.540;3.297;2023-11-03T08:19:47.560554+00:00;temperature;30.20
4857;pms5003;3630;6.540;3.297;2023-11-03T08:20:43.336011+00:00;P2;44.25
4857;pms5003;3630;6.540;3.297;2023-11-03T08:20:43.336011+00:00;P1;52.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:20:43.336011+00:00;P0;28.50
4858;DHT22;3630;6.540;3.297;2023-11-03T08:20:58.991109+00:00;humidity;75.90
4858;DHT22;3630;6.540;3.297;2023-11-03T08:20:58.991109+00:00;temperature;30.20
4857;pms5003;3630;6.540;3.297;2023-11-03T08:22:04.523474+00:00;P2;42.67
4857;pms5003;3630;6.540;3.297;2023-11-03T08:22:04.523474+00:00;P1;51.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:22:04.523474+00:00;P0;28.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:22:17.535414+00:00;humidity;75.70
4858;DHT22;3630;6.540;3.297;2023-11-03T08:22:17.535414+00:00;temperature;30.30
4857;pms5003;3630;6.540;3.297;2023-11-03T08:23:12.293277+00:00;P2;46.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:23:12.293277+00:00;P1;57.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:23:12.293277+00:00;P0;31.50
4858;DHT22;3630;6.540;3.297;2023-11-03T08:23:26.024387+00:00;humidity;76.10
4858;DHT22;3630;6.540;3.297;2023-11-03T08:23:26.024387+00:00;temperature;30.20
4857;pms5003;3630;6.540;3.297;2023-11-03T08:24:29.358369+00:00;P2;43.67
4857;pms5003;3630;6.540;3.297;2023-11-03T08:24:29.358369+00:00;P1;52.67
4857;pms5003;3630;6.540;3.297;2023-11-03T08:24:29.358369+00:00;P0;28.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:24:42.678729+00:00;humidity;75.90
4858;DHT22;3630;6.540;3.297;2023-11-03T08:24:42.678729+00:00;temperature;30.30
4857;pms5003;3630;6.540;3.297;2023-11-03T08:25:38.836137+00:00;P2;51.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:25:38.836137+00:00;P1;63.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:25:38.836137+00:00;P0;34.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:25:57.709327+00:00;humidity;76.70
4858;DHT22;3630;6.540;3.297;2023-11-03T08:25:57.709327+00:00;temperature;30.20
4857;pms5003;3630;6.540;3.297;2023-11-03T08:27:05.884722+00:00;P2;45.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:27:05.884722+00:00;P1;58.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:27:05.884722+00:00;P0;29.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:27:18.076176+00:00;humidity;75.80
4858;DHT22;3630;6.540;3.297;2023-11-03T08:27:18.076176+00:00;temperature;30.20
4857;pms5003;3630;6.540;3.297;2023-11-03T08:28:09.545616+00:00;P2;43.25
4857;pms5003;3630;6.540;3.297;2023-11-03T08:28:09.545616+00:00;P1;54.25
4857;pms5003;3630;6.540;3.297;2023-11-03T08:28:09.545616+00:00;P0;28.25
4858;DHT22;3630;6.540;3.297;2023-11-03T08:28:25.904563+00:00;humidity;76.60
4858;DHT22;3630;6.540;3.297;2023-11-03T08:28:25.904563+00:00;temperature;30.20
4857;pms5003;3630;6.540;3.297;2023-11-03T08:29:29.738471+00:00;P2;44.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:29:29.738471+00:00;P1;52.67
4857;pms5003;3630;6.540;3.297;2023-11-03T08:29:29.738471+00:00;P0;29.33
4858;DHT22;3630;6.540;3.297;2023-11-03T08:29:42.288745+00:00;humidity;76.40
4858;DHT22;3630;6.540;3.297;2023-11-03T08:29:42.288745+00:00;temperature;30.30
4857;pms5003;3630;6.540;3.297;2023-11-03T08:30:48.505394+00:00;P2;41.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:30:48.505394+00:00;P1;49.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:30:48.505394+00:00;P0;28.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:31:02.691097+00:00;humidity;75.80
4858;DHT22;3630;6.540;3.297;2023-11-03T08:31:02.691097+00:00;temperature;30.30
4857;pms5003;3630;6.540;3.297;2023-11-03T08:31:59.384138+00:00;P2;42.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:31:59.384138+00:00;P1;50.33
4857;pms5003;3630;6.540;3.297;2023-11-03T08:31:59.384138+00:00;P0;28.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:32:14.782094+00:00;humidity;76.30
4858;DHT22;3630;6.540;3.297;2023-11-03T08:32:14.782094+00:00;temperature;30.30
4857;pms5003;3630;6.540;3.297;2023-11-03T08:33:15.319087+00:00;P2;39.75
4857;pms5003;3630;6.540;3.297;2023-11-03T08:33:15.319087+00:00;P1;46.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:33:15.319087+00:00;P0;26.25
4858;DHT22;3630;6.540;3.297;2023-11-03T08:33:28.323003+00:00;humidity;76.20
4858;DHT22;3630;6.540;3.297;2023-11-03T08:33:28.323003+00:00;temperature;30.30
4857;pms5003;3630;6.540;3.297;2023-11-03T08:34:30.353769+00:00;P2;43.33
4857;pms5003;3630;6.540;3.297;2023-11-03T08:34:30.353769+00:00;P1;53.67
4857;pms5003;3630;6.540;3.297;2023-11-03T08:34:30.353769+00:00;P0;28.33
4858;DHT22;3630;6.540;3.297;2023-11-03T08:34:43.669804+00:00;humidity;76.10
4858;DHT22;3630;6.540;3.297;2023-11-03T08:34:43.669804+00:00;temperature;30.30
4857;pms5003;3630;6.540;3.297;2023-11-03T08:35:40.317463+00:00;P2;40.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:35:40.317463+00:00;P1;46.67
4857;pms5003;3630;6.540;3.297;2023-11-03T08:35:40.317463+00:00;P0;27.67
4858;DHT22;3630;6.540;3.297;2023-11-03T08:35:53.349059+00:00;humidity;76.10
4858;DHT22;3630;6.540;3.297;2023-11-03T08:35:53.349059+00:00;temperature;30.30
4857;pms5003;3630;6.540;3.297;2023-11-03T08:36:45.119293+00:00;P2;43.60
4857;pms5003;3630;6.540;3.297;2023-11-03T08:36:45.119293+00:00;P1;52.60
4857;pms5003;3630;6.540;3.297;2023-11-03T08:36:45.119293+00:00;P0;28.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:36:58.185277+00:00;humidity;76.40
4858;DHT22;3630;6.540;3.297;2023-11-03T08:36:58.185277+00:00;temperature;30.30
4857;pms5003;3630;6.540;3.297;2023-11-03T08:37:51.176452+00:00;P2;43.25
4857;pms5003;3630;6.540;3.297;2023-11-03T08:37:51.176452+00:00;P1;52.75
4857;pms5003;3630;6.540;3.297;2023-11-03T08:37:51.176452+00:00;P0;27.50
4858;DHT22;3630;6.540;3.297;2023-11-03T08:38:04.320839+00:00;humidity;76.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:38:04.320839+00:00;temperature;30.30
4857;pms5003;3630;6.540;3.297;2023-11-03T08:38:58.243588+00:00;P2;43.67
4857;pms5003;3630;6.540;3.297;2023-11-03T08:38:58.243588+00:00;P1;54.33
4857;pms5003;3630;6.540;3.297;2023-11-03T08:38:58.243588+00:00;P0;29.67
4858;DHT22;3630;6.540;3.297;2023-11-03T08:39:12.295738+00:00;humidity;76.20
4858;DHT22;3630;6.540;3.297;2023-11-03T08:39:12.295738+00:00;temperature;30.20
4857;pms5003;3630;6.540;3.297;2023-11-03T08:40:07.704508+00:00;P2;40.25
4857;pms5003;3630;6.540;3.297;2023-11-03T08:40:07.704508+00:00;P1;48.25
4857;pms5003;3630;6.540;3.297;2023-11-03T08:40:07.704508+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:40:22.577433+00:00;humidity;76.30
4858;DHT22;3630;6.540;3.297;2023-11-03T08:40:22.577433+00:00;temperature;30.20
4857;pms5003;3630;6.540;3.297;2023-11-03T08:41:16.461306+00:00;P2;44.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:41:16.461306+00:00;P1;53.50
4857;pms5003;3630;6.540;3.297;2023-11-03T08:41:16.461306+00:00;P0;29.00
4858;DHT22;3630;6.540;3.297;2023-11-03T08:41:30.960538+00:00;humidity;76.80
4858;DHT22;3630;6.540;3.297;2023-11-03T08:41:30.960538+00:00;temperature;30.30
4857;pms5003;3630;6.540;3.297;2023-11-03T08:42:26.958652+00:00;P2;39.33
4857;pms5003;3630;6.540;3.297;2023-11-03T08:42:26.958652+00:00;P1;48.00
4857;pms5003;3630;6.540;3.297;2023-11-03T08:42:26.958652+00:00;P0;26.67
